date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2023-10-30,170.29,171.17,168.87,169.02,51130955,168.848438079718,169.720988584798,167.440458855611,167.58918905534,51130955,0.0,1.0
2023-10-31,170.77,170.9,167.9,169.35,44846017,169.324374718852,169.453274225285,166.478670230692,167.916395494745,44846017,0.0,1.0
2023-11-01,173.97,174.23,170.12,171.0,56934906,172.497285646418,172.755084659282,168.679877186691,169.552427691771,56934906,0.0,1.0
2023-11-02,177.57,177.78,175.46,175.52,77334752,176.066810439929,176.27503271955,173.974672297065,174.034164376957,77334752,0.0,1.0
2023-11-03,176.65,176.82,173.35,174.24,79829246,175.154598548254,175.323159441281,171.882534154202,172.765000005931,79829246,0.0,1.0
2023-11-06,179.23,179.43,176.21,176.38,63841310,177.712757983603,177.911064916576,174.718323295713,174.88688418874,63841310,0.0,1.0
2023-11-07,181.82,182.44,178.97,179.18,70529966,180.280832765601,180.895584257817,177.454958970739,177.66318125036,70529966,0.0,1.0
2023-11-08,182.89,183.45,181.59,182.35,49340282,181.341774857006,181.89703426933,180.052779792683,180.806346137979,49340282,0.0,1.0
2023-11-09,182.41,184.12,181.81,182.96,53763540,180.865838217871,182.561362494789,180.270917418953,181.411182283547,53763540,0.0,1.0
2023-11-10,186.4,186.565,183.53,183.97,66177922,185.060029850247,185.223843717872,182.210661364891,182.647498345225,66177922,0.24,1.0
2023-11-13,184.8,186.03,184.21,185.82,43627519,183.471531739944,184.692689662239,182.88577306177,184.484199285262,43627519,0.0,1.0
2023-11-14,187.44,188.11,186.3,187.7,60108378,186.092553621943,186.757737205633,184.960748718353,186.350684564867,60108378,0.0,1.0
2023-11-15,188.01,189.5,187.78,187.845,53790499,186.658456073739,188.137744938958,186.430109470383,186.494642206114,53790499,0.0,1.0
2023-11-16,189.71,190.96,188.65,189.57,54412915,188.346235315935,189.587249464609,187.29385531786,188.207241731284,54412915,0.0,1.0
2023-11-17,189.69,190.38,188.57,190.25,50941404,188.326379089556,189.011418899624,187.214430412344,188.882353428162,50941404,0.0,1.0
2023-11-20,191.45,191.905,189.88,189.89,46538614,190.073727010889,190.525456161006,188.515013240155,188.524941353344,46538614,0.0,1.0
2023-11-21,190.64,191.52,189.74,191.41,38134485,189.269549842548,190.143223803215,188.376019655503,190.034014558132,38134485,0.0,1.0
2023-11-22,191.31,192.93,190.825,191.49,39630011,189.934733426238,191.543087762919,189.453219936552,190.113439463647,39630011,0.0,1.0
2023-11-24,189.97,190.9,189.25,190.87,24048344,188.604366258859,189.527680785473,187.889542109223,189.497896445904,24048344,0.0,1.0
2023-11-27,189.79,190.67,188.9,189.92,40552609,188.42566022145,189.299334182117,187.542058147594,188.554725692912,40552609,0.0,1.0
2023-11-28,190.4,191.08,189.4,189.78,38415419,189.031275126003,189.706386822882,188.038463807064,188.415732108261,38415419,0.0,1.0
2023-11-29,189.37,192.09,188.97,190.9,43014224,188.008679467496,190.70912625501,187.61155493992,189.527680785473,43014224,0.0,1.0
2023-11-30,189.95,190.32,188.19,189.84,48794366,188.58451003248,188.951850220488,186.837162111148,188.475300787397,48794366,0.0,1.0
2023-12-01,191.24,191.56,189.23,190.33,45704823,189.865236633912,190.182936255972,187.869685882844,188.961778333677,45704823,0.0,1.0
2023-12-04,189.43,190.05,187.4511,189.98,43389519,188.068248146632,188.683791164374,186.103573827584,188.614294372049,43389519,0.0,1.0
2023-12-05,193.42,194.4,190.18,190.21,66628398,192.029565309199,193.002520401759,188.812856635836,188.842640975405,66628398,0.0,1.0
2023-12-06,192.32,194.76,192.11,194.45,40895115,190.937472858366,193.359932476577,190.728982481389,193.052160967706,40895115,0.0,1.0
2023-12-07,194.27,195.0,193.59,193.63,47477655,192.873454930297,193.598207193123,192.198343233419,192.238055686176,47477655,0.0,1.0
2023-12-08,195.71,195.99,193.67,194.2,53406358,194.30310322957,194.581090398873,192.277768138934,192.803958137972,53406358,0.0,1.0
2023-12-11,193.18,193.49,191.42,193.11,60943699,191.791290592654,192.099062101525,190.043942671321,191.721793800328,60943699,0.0,1.0
2023-12-12,194.71,194.72,191.721,193.08,52696900,193.310291910631,193.32022002382,190.342778878322,191.69200946076,52696900,0.0,1.0
2023-12-13,197.96,198.0,194.85,195.09,70404183,196.536928697183,196.57664114994,193.449285495282,193.687560211827,70404183,0.0,1.0
2023-12-14,198.11,199.62,196.16,198.02,66831572,196.685850395023,198.184995486621,194.749868323092,196.596497376319,66831572,0.0,1.0
2023-12-15,197.57,198.3999,197.0,197.53,128538401,196.149732282796,196.973666396384,195.583829831001,196.110019830039,128538401,0.0,1.0
2023-12-18,195.89,196.63,194.39,196.09,55751861,194.481809266979,195.216489642994,192.99259228857,194.680371530766,55751861,0.0,1.0
2023-12-19,196.94,196.95,195.89,196.16,40233138,195.524261151865,195.534189265054,194.481809266979,194.749868323092,40233138,0.0,1.0
2023-12-20,194.83,197.68,194.83,196.9,52242815,193.429429268903,196.25894152788,193.429429268903,195.484548699107,52242815,0.0,1.0
2023-12-21,194.68,197.08,193.5,196.1,46482549,193.280507571062,195.663254736516,192.108990214714,194.690299643956,46482549,0.0,1.0
2023-12-22,193.6,195.41,192.97,195.18,37149570,192.208271346608,194.005259833888,191.582800215677,193.776913230532,37149570,0.0,1.0
2023-12-26,193.05,193.89,192.83,193.61,28919310,191.662225121192,192.4961866291,191.443806631025,192.218199459798,28919310,0.0,1.0
2023-12-27,193.15,193.5,191.09,192.49,47899806,191.761506253086,192.108990214714,189.716314936071,191.106250782586,47899806,0.0,1.0
2023-12-28,193.58,194.66,193.17,194.14,34049898,192.188415120229,193.260651344684,191.781362479464,192.744389458835,34049898,0.0,1.0
2023-12-29,192.53,194.4,191.725,193.9,42672148,191.145963235343,193.002520401759,190.346750123597,192.50611474229,42672148,0.0,1.0
2024-01-02,185.64,188.44,183.885,187.15,82488674,184.305493247853,187.085364940882,182.563109383115,185.804638339451,82488674,0.0,1.0
2024-01-03,184.25,185.88,183.43,184.22,58414460,182.925485514528,184.543767964398,182.111380232998,182.895701174959,58414460,0.0,1.0
2024-01-04,181.91,183.0872,180.88,182.15,71983570,180.60230702821,181.771044512865,179.579711369703,180.840581744756,71983570,0.0,1.0
2024-01-05,181.18,182.76,180.17,181.99,62196924,179.877554765385,181.446196649308,178.874815333256,180.681731933725,62196924,0.0,1.0
2024-01-08,185.56,185.6,181.5,182.085,59144470,184.226068342338,184.265780795095,180.195254387445,180.776049009024,59144470,0.0,1.0
2024-01-09,185.14,185.15,182.73,183.92,42841809,183.809087588383,183.819015701573,181.41641230974,182.597857779278,42841809,0.0,1.0
2024-01-10,186.19,186.4,183.92,184.35,46792908,184.851539473269,185.060029850247,182.597857779278,183.024766646422,46792908,0.0,1.0
2024-01-11,185.59,187.05,183.62,186.54,49128408,184.255852681906,185.705357207557,182.300014383596,185.199023434898,49128408,0.0,1.0
2024-01-12,185.92,186.74,185.19,186.06,40477782,184.583480417156,185.397585698686,183.85872815433,184.722474001807,40477782,0.0,1.0
2024-01-16,183.63,184.26,180.934,182.16,65603041,182.309942496785,182.935413627717,179.633323180926,180.850509857945,65603041,0.0,1.0
2024-01-17,182.68,182.93,180.3,181.27,47317433,181.366771743793,181.614974573528,179.003880804718,179.966907784089,47317433,0.0,1.0
2024-01-18,188.63,189.14,185.83,186.09,78005754,187.273999091481,187.78033286414,184.494127398451,184.752258341376,78005754,0.0,1.0
2024-01-19,191.56,191.95,188.82,189.33,68902985,190.182936255972,190.570132670359,187.462633242079,187.968967014738,68902985,0.0,1.0
2024-01-22,193.89,195.33,192.26,192.3,60133852,192.4961866291,193.925834928373,190.87790417923,190.917616631987,60133852,0.0,1.0
2024-01-23,195.18,195.75,193.8299,195.02,42355590,193.776913230532,194.342815682327,192.436518668832,193.618063419502,42355590,0.0,1.0
2024-01-24,194.5,196.38,194.34,195.42,53463269,193.101801533653,194.968286813259,192.942951722623,194.015187947077,53463269,0.0,1.0
2024-01-25,194.17,196.2675,193.1125,195.22,54822126,192.774173798403,194.856595539878,191.724275828625,193.816625683289,54822126,0.0,1.0
2024-01-26,192.42,194.76,191.94,194.27,44594011,191.03675399026,193.359932476577,190.560204557169,192.873454930297,44594011,0.0,1.0
2024-01-29,191.73,192.2,189.58,192.01,47145622,190.351714180192,190.818335500093,188.217169844473,190.629701349495,47145622,0.0,1.0
2024-01-30,188.04,191.8,187.47,190.94,55859370,186.688240413307,190.421210972518,186.122337961512,189.56739323823,55859370,0.0,1.0
2024-01-31,184.4,187.095,184.35,187.04,55467803,183.074407212368,185.750033716909,183.024766646422,185.695429094368,55467803,0.0,1.0
2024-02-01,186.86,186.95,183.82,183.985,64885408,185.516723056959,185.606076075663,182.498576647384,182.662390515009,64885408,0.0,1.0
2024-02-02,185.85,187.33,179.25,179.86,102551680,184.51398362483,185.98334437686,177.961428919832,178.567043824385,102551680,0.0,1.0
2024-02-05,187.68,189.25,185.84,188.15,69668820,186.330828338489,187.889542109223,184.504055511641,186.79744965839,69668820,0.0,1.0
2024-02-06,189.3,189.31,186.7695,186.86,43490759,187.93918267517,187.949110788359,185.426873632595,185.516723056959,43490759,0.0,1.0
2024-02-07,189.41,191.05,188.61,190.64,53438955,188.048391920253,189.676602483313,187.254142865102,189.269549842548,53438955,0.0,1.0
2024-02-08,188.32,189.535,187.35,189.385,40962046,186.96622758261,188.172493335121,186.003200603239,188.02357163728,40962046,0.0,1.0
2024-02-09,188.85,189.99,188.0,188.65,45155216,187.730692298193,188.86393555591,186.88573022007,187.531877691576,45155216,0.24,1.0
2024-02-12,187.15,188.67,186.79,188.415,41781934,186.040768141948,187.551759152237,185.682901850037,187.298270528801,41781934,0.0,1.0
2024-02-13,185.04,186.21,183.5128,185.77,56529529,183.943274042137,185.106339490847,182.425125706009,184.66894735629,56529529,0.0,1.0
2024-02-14,184.15,185.53,182.44,185.32,54630517,183.058549042691,184.430369828349,181.358684156115,184.221614491401,54630517,0.0,1.0
2024-02-15,183.86,184.49,181.35,183.55,65434496,182.770267863096,183.39653387394,180.275144550052,182.46210522284,65434496,0.0,1.0
2024-02-16,182.31,184.85,181.665,183.42,49752465,181.229454661814,183.754400165851,180.588277555474,182.332875728539,49752465,0.0,1.0
2024-02-20,181.56,182.43,180.0,181.79,53665553,180.483899887,181.348743425784,178.933145955386,180.712536684609,53665553,0.0,1.0
2024-02-21,182.32,182.8888,180.66,181.94,41529674,181.239395392145,181.804824133364,179.589234157223,180.861647639572,41529674,0.0,1.0
2024-02-22,184.37,184.955,182.46,183.48,52292208,183.27724510997,183.858777834325,181.378565616777,182.392520110524,52292208,0.0,1.0
2024-02-23,182.52,185.04,182.23,185.01,45119677,181.438209998762,183.943274042137,181.149928819167,183.913451851145,45119677,0.0,1.0
2024-02-26,181.16,182.76,180.65,182.24,40867421,180.086270673766,181.676787526702,179.579293426892,181.159869549498,40867421,0.0,1.0
2024-02-27,182.63,183.9225,179.56,181.1,54318851,181.547558032401,182.832397427664,178.495753820829,180.02662629178,54318851,0.0,1.0
2024-02-28,181.42,183.12,180.13,182.51,48953939,180.344729662368,182.034653818613,179.062375449687,181.428269268431,48953939,0.0,1.0
2024-02-29,180.75,182.57,179.53,181.27,136682597,179.6787007302,181.487913650416,178.465931629836,180.195618707405,136682597,0.0,1.0
2024-03-01,179.66,180.53,177.38,179.55,73563082,178.595161124137,179.460004662922,176.328674608702,178.485813090498,73563082,0.0,1.0
2024-03-04,175.1,176.9,173.79,176.15,81510101,174.062188093267,175.851519552821,172.759952419925,175.105964778007,81510101,0.0,1.0
2024-03-05,170.12,172.04,169.62,170.76,95132355,169.111704388502,171.020324612026,168.614667871959,169.747911129677,95132355,0.0,1.0
2024-03-06,169.12,171.24,168.68,171.06,68587707,168.117631355416,170.225066185558,167.680239220859,170.046133039602,68587707,0.0,1.0
2024-03-07,169.0,170.73,168.49,169.15,71765061,167.998342591446,169.718088938684,167.491365344572,168.147453546409,71765061,0.0,1.0
2024-03-08,170.73,173.7,168.94,169.0,76267041,169.718088938684,172.670485846948,167.938698209461,167.998342591446,76267041,0.0,1.0
2024-03-11,172.75,174.38,172.05,172.94,58929918,171.726116465517,173.346455509446,171.030265342357,171.914990341803,58929918,0.0,1.0
2024-03-12,173.23,174.03,171.01,173.15,59544927,172.203271521398,172.998529947866,169.996429387948,172.123745678751,59544927,0.0,1.0
2024-03-13,171.13,173.185,170.76,172.77,51948951,170.115718151918,172.158538234909,169.747911129677,171.745997926178,51948951,0.0,1.0
2024-03-14,173.0,174.3078,172.05,172.91,72571635,171.974634723788,173.274683436457,171.030265342357,171.88516815081,72571635,0.0,1.0
2024-03-15,172.62,172.62,170.285,171.17,121752699,171.596886971215,171.596886971215,169.275726438961,170.155481073242,121752699,0.0,1.0
2024-03-18,173.72,177.71,173.52,175.57,75604184,172.69036730761,176.656718709621,172.491552700992,174.529402418818,75604184,0.0,1.0
2024-03-19,176.08,176.605,173.03,174.34,55215244,175.036379665691,175.558268008061,172.004456914781,173.306692588123,55215244,0.0,1.0
2024-03-20,178.67,178.67,175.09,175.72,53423102,177.611028821383,177.611028821383,174.052247362937,174.678513373781,53423102,0.0,1.0
2024-03-21,171.37,177.49,170.84,177.05,106181270,170.354295679859,176.438022642342,169.827436972323,176.000630507784,106181270,0.0,1.0
2024-03-22,172.28,173.05,170.06,171.76,71160138,171.258902139966,172.024338375442,169.052060006517,170.741984162762,71160138,0.0,1.0
2024-03-25,170.85,171.94,169.45,170.565,54288328,169.837377702654,170.920917308717,168.445675456335,169.554066888225,54288328,0.0,1.0
2024-03-26,169.71,171.42,169.58,170.0,57388449,168.704134444937,170.403999331513,168.574904950636,168.992415624532,57388449,0.0,1.0
2024-03-27,173.31,173.6,170.11,170.41,60273265,172.282797364044,172.571078543639,169.101763658171,169.399985568097,60273265,0.0,1.0
2024-03-28,171.48,172.23,170.51,171.75,65672690,170.463643713498,171.209198488312,169.499392871405,170.732043432431,65672690,0.0,1.0
2024-04-01,170.03,171.25,169.475,171.19,43772506,169.022237815524,170.235006915888,168.470527282162,170.175362533903,43772506,0.0,1.0
2024-04-02,168.84,169.34,168.2302,169.08,49013991,167.839290906152,168.336327422695,167.233105170577,168.077868434093,49013991,0.0,1.0
2024-04-03,169.65,170.68,168.58,168.79,45571129,168.644490062952,169.66838528703,167.58083191755,167.789587254498,45571129,0.0,1.0
2024-04-04,168.82,171.92,168.82,170.29,53355055,167.819409445491,170.901035848056,167.819409445491,169.280696804126,53355055,0.0,1.0
2024-04-05,169.58,170.39,168.95,169.59,41975776,168.574904950636,169.380104107435,167.948638939792,168.584845680967,41975776,0.0,1.0
2024-04-08,168.45,169.2,168.24,169.03,37216858,167.451602423249,168.197157198063,167.242847086301,168.028164782439,37216858,0.0,1.0
2024-04-09,169.67,170.08,168.35,168.7,42231444,168.664371523613,169.071941467178,167.35219511994,167.70012068152,42231444,0.0,1.0
2024-04-10,167.78,169.09,167.11,168.8,49709336,166.785573491082,168.087809164424,166.119544558915,167.799527984829,49709336,0.0,1.0
2024-04-11,175.04,175.46,168.16,168.34,91070275,174.002543711282,174.420054385178,167.163321243654,167.34225438961,91070275,0.0,1.0
2024-04-12,176.55,178.36,174.21,174.26,101670886,175.503593991241,177.302866181126,173.177463093821,173.227166745476,101670886,0.0,1.0
2024-04-15,172.69,176.63,172.5,175.36,73531773,171.666472083531,175.583119833888,171.477598207245,174.32064708187,73531773,0.0,1.0
2024-04-16,169.38,173.76,168.27,171.75,73711235,168.376090344019,172.730130228933,167.272669277294,170.732043432431,73711235,0.0,1.0
2024-04-17,168.0,170.65,168.0,169.61,50901210,167.004269558361,169.638563096037,167.004269558361,168.604727141628,50901210,0.0,1.0
2024-04-18,167.04,168.64,166.55,168.03,43122903,166.049959446599,167.640476299535,165.562863660387,167.034091749353,43122903,0.0,1.0
2024-04-19,165.0,166.4,164.075,166.21,68149377,164.022050459104,165.413752705424,163.1025329035,165.224878829138,68149377,0.0,1.0
2024-04-22,165.84,167.26,164.77,165.515,48116443,164.857071806896,166.268655513877,163.793413661494,164.533998071143,48116443,0.0,1.0
2024-04-23,166.9,167.05,164.92,165.35,49537761,165.910789221967,166.059900176929,163.942524616457,164.369976020684,49537761,0.0,1.0
2024-04-24,169.02,169.3,166.21,166.54,48251835,168.018224052108,168.296564501372,165.224878829138,165.552922930056,48251835,0.0,1.0
2024-04-25,169.89,170.61,168.1511,169.525,50558329,168.883067590892,169.598800174714,167.15447399366,168.520230933816,50558329,0.0,1.0
2024-04-26,169.3,171.34,169.18,169.88,44838354,168.296564501372,170.324473488866,168.177275737401,168.873126860561,44838354,0.0,1.0
2024-04-29,173.5,176.03,173.1,173.37,68169419,172.471671240331,174.986676014037,172.074042027097,172.34244174603,68169419,0.0,1.0
2024-04-30,170.33,174.99,170.0,173.33,65934776,169.32045972545,173.952840059628,168.992415624532,172.302678824706,65934776,0.0,1.0
2024-05-01,169.3,172.705,169.11,169.58,50383147,168.296564501372,171.681383179028,168.107690625085,168.574904950636,50383147,0.0,1.0
2024-05-02,173.03,173.415,170.89,172.51,94214915,172.004456914781,172.387175032518,169.877140623978,171.487538937576,94214915,0.0,1.0
2024-05-03,183.38,187.0,182.66,186.645,163224109,182.293112807215,185.891657186985,181.577380223394,185.538761260239,163224109,0.0,1.0
2024-05-06,181.71,184.2,180.42,182.354,78569667,180.633010841963,183.108252694345,179.350656629282,181.27319387527,78569667,0.0,1.0
2024-05-07,182.4,184.9,181.32,183.45,77305771,181.318921234792,183.804103817505,180.245322359059,182.362697919531,77305771,0.0,1.0
2024-05-08,182.74,183.07,181.45,182.85,45057087,181.656906066041,181.984950166959,180.37455185336,181.76625409968,45057087,0.0,1.0
2024-05-09,184.57,184.66,182.11,182.56,48982972,183.476059716587,183.565526289565,181.030640055197,181.477972920085,48982972,0.0,1.0
2024-05-10,183.05,185.09,182.13,184.9,50759496,182.213586964568,184.244265562808,181.29779073399,184.05513373258,50759496,0.25,1.0
2024-05-13,186.28,187.1,184.62,185.435,72044809,185.428828078447,186.245081240485,183.776413140664,184.587689149275,72044809,0.0,1.0
2024-05-14,187.43,188.3,186.29,187.51,52393619,186.573573366671,187.439598062979,185.438782385302,186.653207821504,52393619,0.0,1.0
2024-05-15,189.72,190.65,187.37,187.91,70399988,188.853109636263,189.778860173696,186.513847525546,187.051380095668,70399988,0.0,1.0
2024-05-16,189.84,191.095,189.6601,190.47,52845230,188.972561318512,190.221826828704,188.793483338207,189.599682650321,52845230,0.0,1.0
2024-05-17,189.87,190.81,189.18,189.51,41282925,189.002424239075,189.938129083361,188.315577066141,188.644069192326,41282925,0.0,1.0
2024-05-20,191.04,191.9199,189.01,189.325,44361275,190.167078141006,191.0429576011,188.146353849621,188.459914515525,44361275,0.0,1.0
2024-05-21,192.35,192.73,190.9201,191.09,42309401,191.471092338895,191.849355999351,190.047726001825,190.216849675277,42309401,0.0,1.0
2024-05-22,190.9,192.8231,190.27,192.265,34648547,190.027717845048,191.942030596163,189.400596513239,191.386480730635,34648547,0.0,1.0
2024-05-23,186.88,191.0,186.625,190.98,51005924,186.026086489694,190.12726091359,185.772251664914,190.107352299881,51005924,0.0,1.0
2024-05-24,189.98,190.58,188.0404,188.82,36326975,189.11192161447,189.709180025717,187.181184257046,187.957222019393,36326975,0.0,1.0
2024-05-28,189.99,193.0,189.1,191.51,52280051,189.121875921324,192.118122284412,188.235942611308,190.634930563149,52280051,0.0,1.0
2024-05-29,190.29,192.247,189.51,189.61,53068016,189.420505126947,191.368562978298,188.644069192326,188.743612260868,53068016,0.0,1.0
2024-05-30,191.29,192.18,190.63,190.76,49947941,190.415935812359,191.301869122375,189.758951559987,189.888357549091,49947941,0.0,1.0
2024-05-31,192.25,192.57,189.91,191.44,75158277,191.371549270354,191.690087089686,189.042241466491,190.565250415171,75158277,0.0,1.0
2024-06-03,194.03,194.99,192.52,192.9,50080539,193.143415890386,194.099029348381,191.640315555415,192.018579215871,50080539,0.0,1.0
2024-06-04,194.35,195.32,193.0342,194.635,47471445,193.461953709718,194.427521474567,192.152166013854,193.74565145506,47471445,0.0,1.0
2024-06-05,195.87,196.9,194.87,195.4,54156785,194.975008351543,196.000301957517,193.979577666132,194.5071559294,54156785,0.0,1.0
2024-06-06,194.48,196.5,194.17,195.685,41181753,193.591359698821,195.602129683353,193.282776186344,194.790853674742,41181753,0.0,1.0
2024-06-07,196.89,196.94,194.14,194.65,53103912,195.990347650663,196.040119184934,193.252913265782,193.760582915341,53103912,0.0,1.0
2024-06-10,193.12,197.3,192.15,196.9,97262077,192.237573966662,196.398474231682,191.272006201813,196.000301957517,97262077,0.0,1.0
2024-06-11,207.15,207.16,193.63,193.65,172373296,206.203466482985,206.213420789839,192.745243616222,192.76515222993,172373296,0.0,1.0
2024-06-12,213.07,220.2,206.9,207.37,198134293,212.096416140621,219.193836927604,205.954608811632,206.422461233775,198134293,0.0,1.0
2024-06-13,214.24,216.75,211.6,214.74,97862729,213.261070042552,215.759601062935,210.633133033066,213.758785385258,97862729,0.0,1.0
2024-06-14,212.49,215.17,211.3,213.85,70122748,211.519066343082,214.186820579985,210.334503827442,212.872852075241,70122748,0.0,1.0
2024-06-17,216.67,218.95,212.72,213.37,93728300,215.679966608102,217.94954857084,211.748015400727,212.395045346244,93728300,0.0,1.0
2024-06-18,214.29,218.63,213.0,217.59,79943254,213.310841576823,217.631010751508,212.026735992642,216.59576283868,79943254,0.0,1.0
2024-06-20,209.68,214.24,208.85,213.93,86172451,208.721906117076,213.261070042552,207.895698648184,212.952486530074,86172451,0.0,1.0
2024-06-21,207.49,211.89,207.11,210.39,246421353,206.541912916025,210.921807931835,206.163649255568,209.428661903718,246421353,0.0,1.0
2024-06-24,208.14,212.7,206.59,207.72,80727006,207.188942861542,211.728106787018,205.646025299154,206.770861973669,80727006,0.0,1.0
2024-06-25,209.07,211.38,208.61,209.15,56713868,208.114693398975,210.414138282275,207.656795283685,208.194327853808,56713868,0.0,1.0
2024-06-26,213.25,214.86,210.64,211.5,66213186,212.275593663995,213.878237067507,209.677519575071,210.533589964525,66213186,0.0,1.0
2024-06-27,214.1,215.7395,212.35,214.69,49772707,213.121709746594,214.753718355326,211.379706047124,213.709013850987,49772707,0.0,1.0
2024-06-28,210.62,216.07,210.3,215.77,82542718,209.657610961362,215.082708196855,209.339073142031,214.784078991232,82542718,0.0,1.0
2024-07-01,216.75,217.51,211.92,212.09,60402929,215.759601062935,216.516128383847,210.951670852397,211.120894068917,60402929,0.0,1.0
2024-07-02,220.27,220.38,215.1,216.15,58046178,219.263517075583,219.373014450978,214.117140432006,215.162342651688,58046178,0.0,1.0
2024-07-03,221.55,221.55,219.03,220.0,37369801,220.53766835291,220.53766835291,218.029183025673,218.994750790522,37369801,0.0,1.0
2024-07-05,226.34,226.45,221.65,221.65,60412408,225.305781336031,225.415278711426,220.637211421451,220.637211421451,60412408,0.0,1.0
2024-07-08,227.82,227.85,223.25,227.09,59085861,226.77901875044,226.808881671002,222.229900518109,226.052354350089,59085861,0.0,1.0
2024-07-09,228.68,229.4,226.3721,227.93,48169822,227.635089139894,228.35179923339,225.337734661032,226.888516125835,48169822,0.0,1.0
2024-07-10,232.98,233.08,229.25,229.3,62627687,231.915441087163,232.014984155704,228.202484630578,228.252256164849,62627687,0.0,1.0
2024-07-11,227.57,232.39,225.77,231.39,64710617,226.530161079087,231.32813698277,224.738385845346,230.332706297359,64710617,0.0,1.0
2024-07-12,230.54,232.64,228.68,228.92,53046527,229.486590214759,231.576994654123,227.635089139894,227.873992504392,53046527,0.0,1.0
2024-07-15,234.4,237.23,233.09,236.48,62631252,233.328952660447,236.146021500162,232.024938462558,235.399448486103,62631252,0.0,1.0
2024-07-16,234.82,236.27,232.33,235.0,43234278,233.74703354832,235.190408042167,231.268411141645,233.926211071694,43234278,0.0,1.0
2024-07-17,228.88,231.4599,226.64,229.45,57345884,227.834175276976,230.402286902269,225.604410541654,228.40157076766,57345884,0.0,1.0
2024-07-18,224.18,230.44,222.27,230.28,66034585,223.155651055542,229.387047146218,221.254378446406,229.227778236552,66034585,0.0,1.0
2024-07-19,224.31,226.8,223.275,224.82,49151453,223.285057044645,225.76367945132,222.254786285245,223.792726694205,49151453,0.0,1.0
2024-07-22,223.96,227.78,223.09,227.01,48201835,222.936656304751,226.739201523023,222.070631608443,225.972719895256,48201835,0.0,1.0
2024-07-23,225.01,226.94,222.68,224.365,39960260,223.981858524433,225.903039747278,221.662505027425,223.339805732343,39960260,0.0,1.0
2024-07-24,218.54,224.8,217.13,224.0,61777576,217.541421989821,223.772818080497,216.137864723391,222.976473532168,61777576,0.0,1.0
2024-07-25,217.49,220.85,214.62,218.93,51391199,216.496219770139,219.840866873122,213.639333703008,217.929639957132,51391199,0.0,1.0
2024-07-26,217.96,219.49,216.01,218.7,41601345,216.964072192283,218.487081140962,215.02298235573,217.700690899487,41601345,0.0,1.0
2024-07-29,218.24,219.3,215.75,216.96,36311778,217.242792784198,218.297949310734,214.764170377523,215.968641506871,36311778,0.0,1.0
2024-07-30,218.8,220.325,216.12,219.19,41643840,217.800233968028,219.318265763281,215.132479731126,218.188451935339,41643840,0.0,1.0
2024-07-31,222.08,223.82,220.63,221.44,50036262,221.065246616178,222.797296008794,219.621872122331,220.428170977515,50036262,0.0,1.0
2024-08-01,218.36,224.48,217.02,224.37,62500996,217.362244466447,223.454280261165,216.028367347996,223.34478288577,62500996,0.0,1.0
2024-08-02,219.86,225.6,217.71,219.15,105568560,218.855390494564,224.569162628826,216.71521452093,218.148634707922,105568560,0.0,1.0
2024-08-05,209.27,213.5,196.0,199.09,119548589,208.313779536057,212.524451335347,195.104414340647,198.180295158568,119548589,0.0,1.0
2024-08-06,207.23,209.99,201.07,205.3,69660488,206.283100937818,209.030489629553,200.151247915683,204.361919714974,69660488,0.0,1.0
2024-08-07,209.82,213.64,206.39,206.9,63516417,208.861266413033,212.663811631305,205.446939162072,205.954608811632,63516417,0.0,1.0
2024-08-08,213.31,214.2,208.83,213.11,47161149,212.335319505119,213.221252815136,207.875790034476,212.136233368037,47161149,0.0,1.0
2024-08-09,216.24,216.78,211.97,212.1,42201646,215.251931413375,215.789463983497,211.001442386668,211.130848375771,42201646,0.0,1.0
2024-08-12,217.53,219.5099,215.6,216.07,38028092,216.784894668909,218.758012919058,214.86150549633,215.329895605714,38028092,0.25,1.0
2024-08-13,221.27,221.89,219.01,219.01,44155331,220.512084049967,221.129960364474,218.259825226119,218.259825226119,44155331,0.0,1.0
2024-08-14,221.72,223.03,219.7,220.57,41960574,220.960542665335,222.266055523407,218.947461769683,219.814481759395,41960574,0.0,1.0
2024-08-15,224.72,225.35,222.76,224.6,46414013,223.950266767789,224.578108829304,221.996980354186,223.830677803691,46414013,0.0,1.0
2024-08-16,226.05,226.8271,223.6501,223.92,44340240,225.275711119877,226.050149319882,222.884031495384,223.153007007135,44340240,0.0,1.0
2024-08-19,225.89,225.99,223.04,225.72,40687813,225.116259167746,225.215916637828,222.276021270415,224.946841468607,40687813,0.0,1.0
2024-08-20,226.51,227.17,225.45,225.77,30299033,225.734135482253,226.391874784793,224.677766299386,224.996670203648,30299033,0.0,1.0
2024-08-21,226.4,227.98,225.05,226.52,34765480,225.624512265163,227.199100292455,224.279136419059,225.744101229261,34765480,0.0,1.0
2024-08-22,224.53,228.34,223.9,227.79,43695321,223.760917574634,227.55786718475,223.133075513118,227.0097510993,43695321,0.0,1.0
2024-08-23,226.84,228.22,224.33,225.6589,38677250,226.063005133523,227.438278220651,223.56160263447,224.885950754387,38677250,0.0,1.0
2024-08-26,227.18,227.28,223.8905,226.76,30602208,226.401840531801,226.501498001883,223.123608053461,225.983279157457,30602208,0.0,1.0
